Time,medNND_px,meanNND_px,Treatment,Population,Sex,Day,Box,Diameter,medianNNDscaled_mm,meanNNDscaled_mm
675,39.3261434,43.9662621,1,4,1,8,4,470,7.530538098,8.419071466
705,41.0479545,45.8013535,1,4,1,8,4,470,7.860246606,8.770471947
735,49.2544414,42.2538968,1,4,1,8,4,470,9.431701545,8.091171728
765,47.0408209,46.834526,1,4,1,8,4,470,9.007816768,8.968313489
795,49.6487663,42.5486504,1,4,1,8,4,470,9.507210568,8.147613906
825,34.0929358,40.521275,1,4,1,8,4,470,6.528434515,7.759393085
855,36.5038696,37.1496462,1,4,1,8,4,470,6.990102689,7.113762038
885,30.3014178,41.1689103,1,4,1,8,4,470,5.802399153,7.883408355
915,31.1456922,36.7397887,1,4,1,8,4,470,5.964068719,7.035278687
945,36.7423361,40.6033677,1,4,1,8,4,470,7.035766487,7.775112964
975,26.5850053,37.4591242,1,4,1,8,4,470,5.090745696,7.173023783
1005,36.0138862,37.3592744,1,4,1,8,4,470,6.896276081,7.153903609
1035,42.7482285,41.774413,1,4,1,8,4,470,8.185830989,7.999355681
1065,35.2278299,40.823633,1,4,1,8,4,470,6.745754662,7.817291426
1095,29.1534349,37.3611367,1,4,1,8,4,470,5.58257264,7.154260219
1125,37.0398779,42.8866618,1,4,1,8,4,470,7.092742577,8.212339494
1155,29.6935962,35.9496414,1,4,1,8,4,470,5.686007783,6.883973885
1185,31.5293864,45.2747709,1,4,1,8,4,470,6.037542077,8.669636981
1215,51.0780833,58.1347686,1,4,1,8,4,470,9.780909568,11.13218973
1245,36.2353419,55.4061597,1,4,1,8,4,470,6.938682491,10.60969016
1275,36.955942,51.0408636,1,4,1,8,4,470,7.076669745,9.773782391
1305,40.5320109,54.3681997,1,4,1,8,4,470,7.761448896,10.41093186
1335,54.4579213,55.7240532,1,4,1,8,4,470,10.42811259,10.67056338
1365,36.7492733,40.7429088,1,4,1,8,4,470,7.037094887,7.8018336
1395,45.4829479,45.0717471,1,4,1,8,4,470,8.709500662,8.630760083
1425,50.3194807,49.6249225,1,4,1,8,4,470,9.63564524,9.502644734
1455,27.091377,37.1134022,1,4,1,8,4,470,5.187710489,7.106821698
1485,29.5865154,38.6272829,1,4,1,8,4,470,5.665502949,7.396713747
1515,31.6745082,38.9303779,1,4,1,8,4,470,6.065331357,7.454753215
1545,41.8688428,44.0045525,1,4,1,8,4,470,8.017437983,8.42640367
1575,37.8549865,45.6982969,1,4,1,8,4,470,7.248827202,8.750737704
1605,46.5909345,50.2812926,1,4,1,8,4,470,8.921668309,9.628332626
1635,40.2616443,43.4442162,1,4,1,8,4,470,7.709676568,8.31910523
1665,41.2358693,44.33572,1,4,1,8,4,470,7.896230291,8.489818723
1695,41,45.7165108,1,4,1,8,4,470,7.85106383,8.754225472
1725,35.7014785,38.4707813,1,4,1,8,4,470,6.83645333,7.366745355
1755,36.921174,35.2597481,1,4,1,8,4,470,7.070012043,6.751866657
1785,37.9261961,41.6064137,1,4,1,8,4,470,7.262463083,7.967185602
15,22.773339,52.5916583,2,1,2,8,1,454,4.514538568,10.42565913
45,24.2414282,45.1764264,2,1,2,8,1,454,4.805569467,8.955679242
75,24.1660919,39.0518062,2,1,2,8,1,454,4.790634958,7.741547485
105,28.1143661,42.4883175,2,1,2,8,1,454,5.573332487,8.422794218
135,27.9743213,32.0086001,2,1,2,8,1,454,5.545570302,6.3453172
165,29.2414193,51.6556316,2,1,2,8,1,454,5.79675713,10.24010318
195,28.0765876,38.6424226,2,1,2,8,1,454,5.565843357,7.660392145
225,24.7386338,43.1818943,2,1,2,8,1,454,4.904134454,8.560287416
255,30.3818363,52.3451509,2,1,2,8,1,454,6.022830985,10.37679203
285,32.6854921,45.2299623,2,1,2,8,1,454,6.479502839,8.966292086
315,32.8855688,54.4025549,2,1,2,8,1,454,6.519165621,10.78464745
345,27.6830129,37.8625916,2,1,2,8,1,454,5.487821941,7.505800097
375,27.2488146,36.3993804,2,1,2,8,1,454,5.401747388,7.215736203
405,28.1778045,50.7928463,2,1,2,8,1,454,5.585908381,10.06906645
435,27.2946881,45.400483,2,1,2,8,1,454,5.410841253,9.000095749
465,27.9010935,39.157598,2,1,2,8,1,454,5.531053778,7.762519427
495,25.2525769,43.9765225,2,1,2,8,1,454,5.006017447,8.71781283
525,24.6655251,33.2052974,2,1,2,8,1,454,4.88964154,6.582547943
555,22.9931059,33.0361948,2,1,2,8,1,454,4.558104694,6.549025401
585,21.746813,35.0546291,2,1,2,8,1,454,4.311042225,6.949155548
615,21.4709106,36.9594276,2,1,2,8,1,454,4.256347916,7.326758775
645,21.4709106,44.9311997,2,1,2,8,1,454,4.256347916,8.90706602
675,22.7562706,34.3704946,2,1,2,8,1,454,4.511154965,6.813534172
705,26.0028482,42.8056511,2,1,2,8,1,454,5.154749643,8.48570176
735,27.9094445,38.7603331,2,1,2,8,1,454,5.532709262,7.683766474
765,28.0384048,37.6155386,2,1,2,8,1,454,5.558274079,7.456824833
795,24.3792175,43.0763581,2,1,2,8,1,454,4.832884526,8.539366143
825,31.1809899,46.2883711,2,1,2,8,1,454,6.181253504,9.176108808
855,19.3132079,38.7957009,2,1,2,8,1,454,3.828609496,7.690777711
885,25.96151,44.0148639,2,1,2,8,1,454,5.146554846,8.725413548
915,17.4642492,34.8765196,2,1,2,8,1,454,3.462075833,6.913847498
945,18.4153957,38.5629971,2,1,2,8,1,454,3.650629104,7.644647002
975,26.925824,35.2274024,2,1,2,8,1,454,5.337718414,6.983405762
1005,20.2935166,42.5408958,2,1,2,8,1,454,4.022943819,8.433217229
1035,20.3066654,41.1000394,2,1,2,8,1,454,4.02555041,8.147584903
1065,20.8130075,41.0106403,2,1,2,8,1,454,4.125926597,8.129862615
1095,18.5138782,42.8374741,2,1,2,8,1,454,3.670152066,8.492010284
1125,31.1467177,45.8248142,2,1,2,8,1,454,6.174459456,9.084214269
1155,25.9388659,43.2006513,2,1,2,8,1,454,5.142065927,8.564005764
1185,36.6878727,47.7133652,2,1,2,8,1,454,7.272926306,9.458596626
1215,33.7244494,46.1587111,2,1,2,8,1,454,6.685463537,9.150405284
1245,36.7002747,49.3629713,2,1,2,8,1,454,7.275384852,9.785611051
1275,37.3215302,45.5561396,2,1,2,8,1,454,7.398541229,9.030952784
1305,37.1815417,43.3979188,2,1,2,8,1,454,7.370790205,8.603111656
1335,38.2838375,41.8916155,2,1,2,8,1,454,7.589306993,8.304505275
1365,36.7002747,41.8108689,2,1,2,8,1,454,7.275384852,8.28849824
1395,37.1815417,42.6734451,2,1,2,8,1,454,7.370790205,8.459493522
1425,36.6815417,42.8381845,2,1,2,8,1,454,7.271671262,8.492151112
1455,41.6732314,46.2801887,2,1,2,8,1,454,8.261213273,9.174486747
1485,41.8875804,46.3629926,2,1,2,8,1,454,8.303705366,9.190901617
1515,41.2089968,48.7927792,2,1,2,8,1,454,8.169184388,9.672577374
1545,42.0715094,48.3736939,2,1,2,8,1,454,8.340167062,9.589498791
1575,30.5676926,45.5773482,2,1,2,8,1,454,6.059674744,9.035157132
1605,43.2330284,48.7115963,2,1,2,8,1,454,8.570424132,9.656483848
1635,40.0691736,44.1385798,2,1,2,8,1,454,7.943228247,8.749938727
1665,35.2278299,42.6767351,2,1,2,8,1,454,6.983490509,8.460145725
1695,40.8530784,43.0177928,2,1,2,8,1,454,8.098627877,8.527756282
1725,41.1810226,43.3455252,2,1,2,8,1,454,8.163638841,8.59272526
1755,36.0138862,39.8334245,2,1,2,8,1,454,7.139316648,7.896493844
1785,23.7065392,34.935095,2,1,2,8,1,454,4.699534203,6.925459361
15,27.1507236,42.193642,2,1,1,8,1,458,5.335295031,8.291327031
45,34.6373525,38.4677716,2,1,1,8,1,458,6.806466648,7.559169092
75,40.661741,42.1255929,2,1,1,8,1,458,7.99029845,8.277954937
105,42.9047194,57.4318399,2,1,1,8,1,458,8.431058397,11.28573273
135,24.0415946,49.78892,2,1,1,8,1,458,4.724330817,9.783848908
165,37.9473319,48.8519278,2,1,1,8,1,458,7.456899282,9.599723803
195,30.4178495,45.2890368,2,1,1,8,1,458,5.97730667,8.899592384
225,31.4029218,55.9924476,2,1,1,8,1,458,6.17087983,11.00288272
255,31.7647603,52.3118362,2,1,1,8,1,458,6.241983465,10.27961847
285,39.6562599,47.073198,2,1,1,8,1,458,7.792714828,9.250191747
315,30.016662,42.5650033,2,1,1,8,1,458,5.898470699,8.364301959
345,45.6172204,48.7471004,2,1,1,8,1,458,8.964082611,9.579124533
375,20.7805142,36.9412889,2,1,1,8,1,458,4.083507157,7.259205242
405,47.5692803,51.7436372,2,1,1,8,1,458,9.347675168,10.16796364
435,31.6240515,38.9169643,2,1,1,8,1,458,6.214333264,7.6474384
465,29.1012422,39.6999427,2,1,1,8,1,458,5.718584712,7.801298784
495,38.6793787,52.6861806,2,1,1,8,1,458,7.600751273,10.35317959
525,21.5503106,38.6259002,2,1,1,8,1,458,4.234777192,7.590242397
555,37.9473319,50.4726339,2,1,1,8,1,458,7.456899282,9.918203168
585,42.2685575,49.976672,2,1,1,8,1,458,8.306048417,9.820743406
615,36.7695526,47.4807572,2,1,1,8,1,458,7.225457934,9.330279799
645,40.3112887,45.1466651,2,1,1,8,1,458,7.921432277,8.871615413
675,36.2100332,47.937212,2,1,1,8,1,458,7.115508707,9.419976157
705,29.5641542,47.8241698,2,1,1,8,1,458,5.809549952,9.397762624
735,37.0868749,54.9127267,2,1,1,8,1,458,7.287813845,10.79071049
765,45.7952465,50.1523449,2,1,1,8,1,458,8.999065906,9.855264282
795,33.2025966,39.4382922,2,1,1,8,1,458,6.524527716,7.749882747
825,31.5529454,47.1788275,2,1,1,8,1,458,6.20036045,9.270948635
855,47.1189575,47.4770277,2,1,1,8,1,458,9.259183788,9.329546928
885,47.2092323,52.8252322,2,1,1,8,1,458,9.276923378,10.38050414
915,31.2227611,39.8154275,2,1,1,8,1,458,6.135477072,7.823992303
945,27.6586334,39.4530749,2,1,1,8,1,458,5.435102633,7.752787644
975,30.1987756,41.2555644,2,1,1,8,1,458,5.934257214,8.106988638
1005,37,40.5544624,2,1,1,8,1,458,7.270742358,7.969217502
1035,30.6857091,48.5350924,2,1,1,8,1,458,6.029942836,9.537463572
1065,32.8831587,49.6484567,2,1,1,8,1,458,6.461756076,9.75624695
1095,29.1549413,42.3382658,2,1,1,8,1,458,5.729136937,8.319746555
1125,40.3792789,47.1623122,2,1,1,8,1,458,7.934792797,9.267703271
1155,33.2353841,50.599329,2,1,1,8,1,458,6.530970675,9.943099585
1185,34.7131099,48.1880694,2,1,1,8,1,458,6.821353474,9.469271279
1215,37.8549865,53.4631418,2,1,1,8,1,458,7.438752806,10.50585756
1245,43.0158822,56.3478809,2,1,1,8,1,458,8.452902616,11.07272769
1275,33.2523999,47.2453142,2,1,1,8,1,458,6.534314391,9.284013707
1305,25.4950976,46.7702032,2,1,1,8,1,458,5.009953677,9.190651284
1335,30.5155486,50.2021984,2,1,1,8,1,458,5.996505183,9.865060821
1365,44.7758168,56.1381078,2,1,1,8,1,458,8.798741293,11.0315059
1395,30.0723683,50.9695012,2,1,1,8,1,458,5.909417352,10.01584085
1425,40.3551615,57.4641008,2,1,1,8,1,458,7.93005357,11.29207221
1455,36.4837886,55.3273949,2,1,1,8,1,458,7.169303437,10.8721955
1485,24.1867732,51.0756843,2,1,1,8,1,458,4.752859362,10.03670652
1515,31.8303993,51.2874013,2,1,1,8,1,458,6.254881959,10.0783103
1545,30.763456,54.7315726,2,1,1,8,1,458,6.045220611,10.75511252
1575,32.3107489,53.7171875,2,1,1,8,1,458,6.349273801,10.5557792
1605,27.2988476,51.5828456,2,1,1,8,1,458,5.364402367,10.13636704
1635,38.7783231,53.9845879,2,1,1,8,1,458,7.620194496,10.60832513
1665,21.404326,47.220145,2,1,1,8,1,458,4.206090262,9.279067795
1695,23.1066017,51.7617699,2,1,1,8,1,458,4.540598587,10.17152684
1725,37.6080737,52.7406167,2,1,1,8,1,458,7.390232823,10.36387664
1755,30.7416369,50.1056667,2,1,1,8,1,458,6.040933015,9.84609171
1785,23.339821,48.4932763,2,1,1,8,1,458,4.586427707,9.529246434
15,26.0648049,47.9800785,2,2,2,8,2,471,4.980535968,9.168167866
45,32.1239764,44.1370908,2,2,2,8,2,471,6.138339439,8.433839006
75,41.2501396,47.2289849,2,2,2,8,2,471,7.88219228,9.024646796
105,46.1735855,56.7233882,2,2,2,8,2,471,8.822978121,10.83886399
135,34.8855271,51.3620397,2,2,2,8,2,471,6.666024287,9.81440249
165,25.0798724,38.2937438,2,2,2,8,2,471,4.792332306,7.317275885
195,32.4933502,42.9864598,2,2,2,8,2,471,6.20892042,8.21397321
225,37.8021163,53.832408,2,2,2,8,2,471,7.223334325,10.28644739
255,35.9852393,55.7935366,2,2,2,8,2,471,6.876160376,10.66118534
285,45.7491289,49.0271063,2,2,2,8,2,471,8.741871764,9.368236873
315,43.8691054,45.6249771,2,2,2,8,2,471,8.382631605,8.71814849
345,47.1008881,51.3820399,2,2,2,8,2,471,9.000169701,9.818224185
375,43.5114943,45.953781,2,2,2,8,2,471,8.314298274,8.780977261
405,32.5729949,41.1101123,2,2,2,8,2,471,6.224139153,7.855435471
435,34.9857114,49.7762721,2,2,2,8,2,471,6.685167783,9.511389573
465,43.9118967,60.6211811,2,2,2,8,2,471,8.390808287,11.58366518
495,50.2493781,54.7919613,2,2,2,8,2,471,9.601791994,10.46980152
525,32.8983473,45.8448642,2,2,2,8,2,471,6.286308401,8.760165134
555,42.4852916,41.7140419,2,2,2,8,2,471,8.118208586,7.970836032
585,35.3227736,44.7228596,2,2,2,8,2,471,6.749574573,8.54576935
615,42.6970354,54.6646693,2,2,2,8,2,471,8.158669185,10.44547821
645,32.2800248,51.4171547,2,2,2,8,2,471,6.168157605,9.824934019
675,50.0899231,61.3505374,2,2,2,8,2,471,9.571322885,11.72303262
705,36.8917335,54.6972673,2,2,2,8,2,471,7.049375828,10.45170713
735,42.7687991,60.8131348,2,2,2,8,2,471,8.172381994,11.62034423
765,64.6738268,56.7476072,2,2,2,8,2,471,12.35805608,10.84349182
795,29.4738503,46.2184192,2,2,2,8,2,471,5.631945917,8.83154507
825,37.0514982,42.2931859,2,2,2,8,2,471,7.079904115,8.08150049
855,26.2691605,38.3799059,2,2,2,8,2,471,5.019584809,7.333739981
885,36.6196668,46.4865825,2,2,2,8,2,471,6.997388561,8.882786465
915,43.7720474,49.5030664,2,2,2,8,2,471,8.36408549,9.459184662
945,28.7442124,44.0959572,2,2,2,8,2,471,5.492524662,8.425979083
975,35.7700166,41.1012482,2,2,2,8,2,471,6.835035019,7.853741694
1005,26.6877228,36.9226115,2,2,2,8,2,471,5.099564866,7.055276083
1035,30.9318575,39.2922183,2,2,2,8,2,471,5.910546019,7.508067191
1065,30.5015924,46.8580294,2,2,2,8,2,471,5.828329758,8.95376358
1095,32.6746613,52.9169775,2,2,2,8,2,471,6.243565854,10.11152436
1125,25.019992,51.5304634,2,2,2,8,2,471,4.780890191,9.846585363
1155,24.5967478,47.0687362,2,2,2,8,2,471,4.700015503,8.994026025
1185,28.7141938,52.401719,2,2,2,8,2,471,5.486788624,10.01306732
1215,26.6270539,50.835222,2,2,2,8,2,471,5.087972083,9.713736688
1245,29.5900287,49.3460744,2,2,2,8,2,471,5.654145611,9.429186191
1275,30.2078392,42.9573346,2,2,2,8,2,471,5.772198573,8.208407885
1305,20.8066538,41.3993832,2,2,2,8,2,471,3.97579372,7.910710166
1335,25.1983913,43.1271069,2,2,2,8,2,471,4.814979229,8.240848452
1365,34.4140001,46.2950087,2,2,2,8,2,471,6.575923586,8.846180006
1395,30.4795013,44.8839394,2,2,2,8,2,471,5.824108529,8.57654893
1425,29.8770318,42.1705383,2,2,2,8,2,471,5.708986968,8.058064643
1455,31.2409987,41.0913449,2,2,2,8,2,471,5.969617586,7.851849344
1485,31.2409987,45.5639218,2,2,2,8,2,471,5.969617586,8.706481873
1515,31.2409987,49.3744321,2,2,2,8,2,471,5.969617586,9.43460486
1545,33.3766385,50.4900889,2,2,2,8,2,471,6.377701624,9.647787688
1575,25.5457996,49.5293307,2,2,2,8,2,471,4.881362981,9.464203318
1605,32.386877,48.3689372,2,2,2,8,2,471,6.188575223,9.242472076
1635,33.9705755,47.7900763,2,2,2,8,2,471,6.491192771,9.131861713
1665,26.0768096,44.4503518,2,2,2,8,2,471,4.98282986,8.493697796
1695,22.0909079,42.2582666,2,2,2,8,2,471,4.221192592,8.074828013
1725,22.5683268,29.5825021,2,2,2,8,2,471,4.312419134,5.652707408
1755,22.4608541,28.728606,2,2,2,8,2,471,4.291882949,5.489542548
1785,24.6981781,37.216076,2,2,2,8,2,471,4.719397089,7.111352102
15,54.4513676,52.9044203,2,2,1,8,2,469,10.44908973,10.15223417
45,29.4495655,37.640536,2,2,1,8,2,469,5.651302548,7.223130576
75,35.7801344,47.4071302,2,2,1,8,2,469,6.866123872,9.097317096
105,29.4667252,36.7633802,2,2,1,8,2,469,5.654595454,7.054806435
135,39.9833241,51.2948887,2,2,1,8,2,469,7.672706117,9.843368834
165,36.0064092,51.486209,2,2,1,8,2,469,6.909545475,9.880082751
195,49.0407993,44.752537,2,2,1,8,2,469,9.410814365,8.587906887
225,43.4009346,46.0661761,2,2,1,8,2,469,8.328537557,8.839991149
255,34.9927973,49.9729775,2,2,1,8,2,469,6.715035729,9.589697175
285,47.9273926,50.3103006,2,2,1,8,2,469,9.19715423,9.654428687
315,54.051616,50.2823565,2,2,1,8,2,469,10.37237834,9.649066279
345,58.2963527,58.1229867,2,2,1,8,2,469,11.18693335,11.15366483
375,59.5441841,57.9413944,2,2,1,8,2,469,11.42638927,11.11881769
405,49.0919032,65.091182,2,2,1,8,2,469,9.420621083,12.49084516
435,37.8393691,40.7309809,2,2,1,8,2,469,7.261286181,7.816179704
465,43.7378555,47.0614869,2,2,1,8,2,469,8.393191887,9.030988957
495,37.9701699,42.9425514,2,2,1,8,2,469,7.286386548,8.240574896
525,40.5817048,41.8708612,2,2,1,8,2,469,7.78753397,8.03492006
555,34.7131099,41.2069816,2,2,1,8,2,469,6.661364373,7.907523122
585,35.6931366,49.0533652,2,2,1,8,2,469,6.849429198,9.413225731
615,44.7484567,50.2344623,2,2,1,8,2,469,8.587123887,9.639875495
645,52.5547334,49.969094,2,2,1,8,2,469,10.08513008,9.58895194
675,27.784888,41.7566089,2,2,1,8,2,469,5.33185484,8.012995311
705,26.925824,42.8625947,2,2,1,8,2,469,5.167002473,8.225231392
735,29.132452,47.0400224,2,2,1,8,2,469,5.590449211,9.02686997
765,29.1838898,41.0968596,2,2,1,8,2,469,5.600320004,7.886390968
795,26.5693543,40.8422467,2,2,1,8,2,469,5.098596774,7.83753135
825,34.6159414,44.8842528,2,2,1,8,2,469,6.642717966,8.61318284
855,41.6173041,44.8785752,2,2,1,8,2,469,7.986263047,8.612093322
885,45.177428,40.554428,2,2,1,8,2,469,8.669442473,7.782299616
915,46.7754872,42.5245593,2,2,1,8,2,469,8.976106286,8.160363192
945,29.1655017,36.2261492,2,2,1,8,2,469,5.596791371,6.951713066
975,38.0369426,39.0482699,2,2,1,8,2,469,7.299200072,7.493271409
1005,41.677332,45.2295044,2,2,1,8,2,469,7.99778226,8.679435812
1035,43.2848329,45.9132679,2,2,1,8,2,469,8.306257913,8.810648424
1065,39.0124961,36.7783125,2,2,1,8,2,469,7.486406501,7.057671908
1095,39.0065778,37.8323144,2,2,1,8,2,469,7.485270793,7.259932401
1125,36.670597,38.0743817,2,2,1,8,2,469,7.037001557,7.306384548
1155,40.4833094,39.4644809,2,2,1,8,2,469,7.768652124,7.573141324
1185,29.8399435,32.0200598,2,2,1,8,2,469,5.726215171,6.144574375
1215,34.2052628,32.9582437,2,2,1,8,2,469,6.563909706,6.324609665
1245,43.8863966,41.0065768,2,2,1,8,2,469,8.421696576,7.86906591
1275,40.2941968,41.4683943,2,2,1,8,2,469,7.732361859,7.957687606
1305,43.7881701,42.6949246,2,2,1,8,2,469,8.402847141,8.193055893
1335,50.0963211,47.2010352,2,2,1,8,2,469,9.613366522,9.057767949
1365,36.1092092,40.4132679,2,2,1,8,2,469,6.929272554,7.755211324
1395,43.829214,39.3021172,2,2,1,8,2,469,8.410723369,7.541984111
1425,31.8904374,42.9924212,2,2,1,8,2,469,6.119700141,8.250144793
1455,33.170597,43.3907413,2,2,1,8,2,469,6.365359765,8.326581486
1485,41.6862492,44.6373476,2,2,1,8,2,469,7.99949345,8.565802311
1515,40.0778953,50.4367902,2,2,1,8,2,469,7.690854109,9.678701744
1545,26.6270539,44.3505649,2,2,1,8,2,469,5.109669192,8.510769384
1575,32.9991095,46.4831457,2,2,1,8,2,469,6.332451716,8.920006638
1605,33.3766385,41.4869927,2,2,1,8,2,469,6.404898646,7.961256595
1635,32.2150763,36.6656358,2,2,1,8,2,469,6.181997584,7.036049514
1665,34.248276,37.1096004,2,2,1,8,2,469,6.572163838,7.121245279
1695,33.7342556,33.798263,2,2,1,8,2,469,6.473524529,6.485807399
1725,33.3016516,36.4418529,2,2,1,8,2,469,6.390508836,6.9931061
1755,32.6496554,38.7776022,2,2,1,8,2,469,6.265392294,7.441330913
1785,30.6757233,34.8916921,2,2,1,8,2,469,5.886599354,6.695633878
15,33.7120563,47.0210153,2,3,2,8,3,477,6.36076534,8.871889679
45,23.2552133,36.7294732,2,3,2,8,3,477,4.387776094,6.930089283
75,44.0454311,48.8957551,2,3,2,8,3,477,8.310458698,9.22561417
105,35.8468967,48.0185465,2,3,2,8,3,477,6.763565415,9.060103113
135,29.1037882,44.9161279,2,3,2,8,3,477,5.491280792,8.474741113
165,35.0623919,40.2550014,2,3,2,8,3,477,6.615545642,7.595283283
195,35.2390001,40.7213213,2,3,2,8,3,477,6.648867943,7.68326817
225,37.5448802,51.9181617,2,3,2,8,3,477,7.08393966,9.795879566
255,30.544768,49.5441601,2,3,2,8,3,477,5.763163774,9.347954736
285,41.4004831,45.6248443,2,3,2,8,3,477,7.811411906,8.608461189
315,35.9317878,49.2999282,2,3,2,8,3,477,6.779582604,9.301873245
345,28.0178515,41.3137188,2,3,2,8,3,477,5.286387075,7.795041283
375,25.0072063,42.6948213,2,3,2,8,3,477,4.718340811,8.05562666
405,25.1194295,40.4568615,2,3,2,8,3,477,4.739515,7.633370094
435,21.8119624,36.2802454,2,3,2,8,3,477,4.115464604,6.845329321
465,24.334804,44.2690206,2,3,2,8,3,477,4.591472453,8.352645396
495,26.0768096,41.3994576,2,3,2,8,3,477,4.920152755,7.811218415
525,26.925824,38.5109383,2,3,2,8,3,477,5.080344151,7.266214774
555,37.2015019,47.9428026,2,3,2,8,3,477,7.019151302,9.045811811
585,30.3759524,43.5716579,2,3,2,8,3,477,5.731311774,8.221067528
615,49.1891522,53.0318794,2,3,2,8,3,477,9.280972113,10.00601498
645,55.5238079,49.9872993,2,3,2,8,3,477,10.47619017,9.431565906
675,38.1315702,45.5969087,2,3,2,8,3,477,7.194635887,8.603190321
705,35.6414686,43.8294309,2,3,2,8,3,477,6.724805396,8.269703943
735,31.6279025,49.7567507,2,3,2,8,3,477,5.967528774,9.38806617
765,25.9132593,40.7779594,2,3,2,8,3,477,4.889294208,7.693954604
795,40.2770077,45.6242331,2,3,2,8,3,477,7.599435415,8.608345868
825,30.1174247,48.7759888,2,3,2,8,3,477,5.682532962,9.203016755
855,38.8192278,53.0658134,2,3,2,8,3,477,7.324382604,10.01241762
885,27.784888,48.7156399,2,3,2,8,3,477,5.242431698,9.19163017
915,60.8276253,54.3306131,2,3,2,8,3,477,11.47691043,10.25105908
945,28.6530976,46.1404481,2,3,2,8,3,477,5.40624483,8.705744925
975,41.1350553,50.9329627,2,3,2,8,3,477,7.761331189,9.609992962
1005,29.5296461,43.5762294,2,3,2,8,3,477,5.57163134,8.221930075
1035,33.917069,49.239335,2,3,2,8,3,477,6.399446981,9.290440566
1065,24.6260231,48.5026274,2,3,2,8,3,477,4.646419453,9.151439132
1095,28.2740791,40.7274951,2,3,2,8,3,477,5.334731906,7.684433038
1125,28.8804173,39.7964819,2,3,2,8,3,477,5.44913534,7.50877017
1155,30.8893386,45.8185061,2,3,2,8,3,477,5.828177094,8.645001151
1185,27.2120475,45.1232064,2,3,2,8,3,477,5.134348585,8.513812528
1215,31.3253182,41.8334869,2,3,2,8,3,477,5.910437396,7.893110736
1245,30.8893386,51.532441,2,3,2,8,3,477,5.828177094,9.723102075
1275,34.0587727,46.5973476,2,3,2,8,3,477,6.426183528,8.791952377
1305,33.2415403,53.2575544,2,3,2,8,3,477,6.271988736,10.04859517
1335,34.1320963,51.7236932,2,3,2,8,3,477,6.44001817,9.759187396
1365,33.1360831,50.007325,2,3,2,8,3,477,6.252091151,9.43534434
1395,34.2344855,47.8132761,2,3,2,8,3,477,6.459336887,9.021372849
1425,32.0114867,48.8252651,2,3,2,8,3,477,6.039903151,9.21231417
1455,34.3656806,52.6840967,2,3,2,8,3,477,6.484090679,9.940395604
1485,33.1360831,49.7080154,2,3,2,8,3,477,6.252091151,9.37887083
1515,26.8328157,43.4831987,2,3,2,8,3,477,5.062795415,8.204377113
1545,24.1660919,40.3352173,2,3,2,8,3,477,4.559639981,7.610418358
1575,24.1660919,40.4813976,2,3,2,8,3,477,4.559639981,7.637999547
1605,24.5967478,41.1027691,2,3,2,8,3,477,4.640895811,7.755239453
1635,26.5198365,37.1027456,2,3,2,8,3,477,5.003742736,7.000518038
1665,27.2330743,41.290188,2,3,2,8,3,477,5.138315906,7.790601509
1695,24.899281,40.0782937,2,3,2,8,3,477,4.697977547,7.561942208
1725,24.5455346,36.2166783,2,3,2,8,3,477,4.631232943,6.833335528
1755,24.7977476,42.5110909,2,3,2,8,3,477,4.678820302,8.020960547
1785,23.0279803,34.9394547,2,3,2,8,3,477,4.344901943,6.592349943
15,33.4468842,49.2303326,2,3,1,8,3,484,6.219461938,9.15440069
45,29.7321375,39.4253454,2,3,1,8,3,484,5.528703254,7.331159269
75,34.0587727,47.1262663,2,3,1,8,3,484,6.333242857,8.763148692
